"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"LOCCBUS","200010","687.72","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200011","679.935","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200012","703.566","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200013","8941.541","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200101","717.775","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200102","622.627","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200103","708.986","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200104","663.108","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200105","763.791","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200106","826.818","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200107","883.112","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200108","897.008","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200109","742.491","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200110","736.842","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200111","690.872","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200112","743.162","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200113","8990.207","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200201","705.343","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200202","627.247","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200203","698.487","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200204","697.376","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200205","761.259","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200206","831.654","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200207","898.157","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200208","868.345","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200209","780.532","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200210","760.148","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200211","722.268","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200212","753.061","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200213","9103.845","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200301","744.603","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200302","636.264","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200303","687.054","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200304","669.344","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200305","750.116","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200306","793.216","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200307","873.68","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200308","874.085","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200309","733.612","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200310","734.755","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200311","712.43","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200312","751.16","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200313","8957.744","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200401","749.115","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200402","677.666","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200403","697.101","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200404","679.152","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200405","807.105","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200406","812.133","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200407","879.43","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200408","855.398","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200409","791.789","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200410","758.101","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200411","725.295","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200412","793.998","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200413","9225.05","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200501","758.677","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200502","656.913","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200503","727.472","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200504","682.359","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200505","783.305","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200506","872.791","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200507","930.75","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200508","925.82","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200509","806.714","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200510","763.127","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200511","741.286","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200512","800.222","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200513","9450.608","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200601","729.798","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200602","689.807","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200603","730.396","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200604","707.292","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200605","821.705","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200606","871.721","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200607","948.378","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200608","930.616","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200609","768.723","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200610","787.734","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200611","751.508","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200612","788.779","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200613","9525.101","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200701","806.834","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200702","706.125","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200703","741.351","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200704","735.155","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200705","818.515","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200706","877.854","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200707","920.94","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200708","982.161","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200709","810.636","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200710","805.033","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200711","757.818","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200712","806.866","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200713","9770.938","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200801","796.38","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200802","722.31","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200803","747.536","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200804","731.55","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200805","815.211","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200806","909.252","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200807","952.205","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200808","906.795","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200809","805.596","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200810","790.091","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200811","759.637","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200812","806.755","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200813","9743.411","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200901","800.535","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200902","665.481","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200903","728.979","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200904","710.143","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200905","795.717","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200906","870.328","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200907","870.624","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200908","888.716","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200909","765.685","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200910","745.363","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200911","717.32","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200912","814.541","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","200913","9372.833","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","201001","765.938","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","201002","693.501","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","201003","699.029","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","201004","688.715","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","201005","821.275","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","201006","895.251","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","201007","926.944","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","201008","919.966","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","201009","795.144","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","201010","738.145","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","201011","740.557","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","201012","812.027","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","201013","9496.834","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","201101","756.814","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","201102","669.522","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","201103","739.508","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","201104","714.095","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","201105","795.053","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","201106","863.222","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","201107","947.522","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","201108","905.949","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
"LOCCBUS","201109","766.535","9","Commercial Sector Electrical System Energy Losses","Trillion Btu"
