city_id,ID,Station Name,City,ZIP,County,latitude,longitude,population_density,median_home_value,occupied_housing_units,median_household_income
215,229072,Sleep Inn & Suites Queensbury,Queensbury,12804,Warren County,43.329,-73.6818,500.0,208400.0,10930.0,60152.0
216,156615,RRH PORTLAND G1,Rochester,14621,Monroe County,43.1834,-77.6043,8198.0,57400.0,12861.0,23735.0
217,181848,854ELLICOTT 134 HIGH ST 9,Buffalo,14203,Erie County,42.8939,-78.8681,,,,
218,168435,Human Services,Montour Falls,14865,Schuyler County,42.3437,-76.8396,131.0,88900.0,1106.0,38839.0
219,235792,DEER PARK TANGER EV 3,Deer Park,11729,Suffolk County,40.7591,-73.3257,4474.0,358600.0,9553.0,80279.0
220,180097,BURNS MGT SGA 3,Saratoga Springs,12866,Saratoga County,43.0708,-73.7408,551.0,274400.0,15618.0,67979.0
221,174729,HARMONY MILLS 1 FALLSVIEW 1.4,Cohoes,12047,Albany County,42.7754,-73.7124,2227.0,161600.0,8756.0,47138.0
222,114978,SunPower by New York State Solar Farm - Tesla Destination,Modena,12548,Ulster County,41.6503,-74.1036,254.0,222800.0,552.0,52986.0
223,114977,Buttermilk Falls Inn & Spa - Tesla Destination,Milton,12547,Ulster County,41.6535,-73.9772,279.0,270200.0,1077.0,64258.0
224,44174,Thruway Nissan,Newburgh,12550,Orange County,41.5372,-74.0526,1568.0,255000.0,18381.0,56444.0
225,175626,TOWN GLENVILLE SENIOR CTR EV4,Glenville,12302,Schenectady County,42.88,-73.9913,652.0,183800.0,11439.0,66021.0
226,230926,Hudson Hills Golf Course,Ossining,10562,Westchester County,41.1673,-73.8538,2307.0,442100.0,10746.0,74896.0
227,229903,250 Vesey,New York,10281,New York County,40.7146,-74.015,,,,
228,162176,JATC LU41 JATC LU41,Orchard Park,14127,Erie County,42.7639,-78.7518,728.0,194500.0,11816.0,77636.0
229,223097,HVCC - Campus Center,Troy,12180,Rensselaer County,42.7287,-73.6683,977.0,171900.0,21558.0,47640.0
230,223251,Glenville Branch Library,Schenectady,12302,Schenectady County,42.88,-73.9913,652.0,183800.0,11439.0,66021.0
231,181235,PICOTTE 12 CORPORATE 1,Albany,12211,Albany County,42.713,-73.7739,1425.0,275600.0,4379.0,95554.0
232,163548,DAVISANDKINGDDS STATION 1,Clifton Park,12065,Saratoga County,42.8499,-73.7851,1197.0,260300.0,17086.0,80908.0
233,115128,Icon Parking Sutton 53 - Tesla Destination,New York,10022,New York County,40.7571,-73.9657,73158.0,866100.0,19253.0,109019.0
234,228692,Carman's Plaza,Massapequa,11758,Nassau County,40.6682,-73.4588,4892.0,446600.0,18314.0,104986.0
235,190053,2112-2124 NY 7 EV4,Troy,12180,Rensselaer County,42.7287,-73.6683,977.0,171900.0,21558.0,47640.0
236,115145,MPG 500 West 30th - Tesla Destination,New York,10001,New York County,40.7484,-73.9967,33959.0,650200.0,11031.0,81671.0
237,223311,Mohonk Mountain House,New Paltz,12561,Ulster County,41.7464,-74.1092,308.0,298100.0,6132.0,66261.0
238,227081,Town of Lincoln Municipal Building,Canastota,13032,Madison County,43.0878,-75.7602,157.0,104000.0,5147.0,53314.0
239,180844,RTS ROCH TECH PK1,Rochester,14624,Monroe County,43.1216,-77.7311,1300.0,126100.0,14342.0,61136.0
240,183388,SUNY CORTLAND PROF STUD 1.3,Cortland,13045,Cortland County,42.5952,-76.1857,283.0,108400.0,11217.0,43985.0
241,115095,Champion Parking W 57th Street - Tesla Destination,New York,10019,New York County,40.7651,-73.9858,63042.0,808600.0,25905.0,84424.0
242,194700,Revel Brooklyn Superhub,Brooklyn,11206,Kings County,40.7012,-73.9436,56939.0,533400.0,28025.0,28559.0
243,233249,COLE GROUP RIVERHILL 2,Menands,12204,Albany County,42.6847,-73.7354,1807.0,187800.0,3445.0,49993.0
244,162214,NATIONAL GRID CHILIS AMHERST,Amherst,14226,Erie County,42.9744,-78.7949,4233.0,134200.0,12485.0,60545.0
245,189501,122 Remsen,Cohoes,12047,Albany County,42.7754,-73.7124,2227.0,161600.0,8756.0,47138.0
246,143172,HUDSON PRESERVE BLDG 7 #7,Watervliet,12189,Albany County,42.7298,-73.7123,2758.0,154600.0,8303.0,47263.0
247,202335,GHMC PARKINGGARAGE1,Middletown,10940,Orange County,41.4512,-74.4701,746.0,225800.0,17345.0,61146.0
248,122497,Doubletree by Hilton Hotel Utica - Tesla Destination,Utica,13502,Oneida County,43.1067,-75.2314,619.0,92600.0,13811.0,38290.0
249,212983,STPETERHOSPITAL EV STATION #5,Albany,12208,Albany County,42.656,-73.7964,4936.0,196600.0,9562.0,58825.0
250,227127,GARVEY SIDE 1,Queensbury,12804,Warren County,43.329,-73.6818,500.0,208400.0,10930.0,60152.0
251,162372,COMMCTR NEW PALTZ TOWN,New Paltz,12561,Ulster County,41.7464,-74.1092,308.0,298100.0,6132.0,66261.0
252,193467,HIX PLATTSBURGH STATION 2,Plattsburgh,12901,Clinton County,44.6927,-73.466,440.0,134500.0,13331.0,43010.0
253,212141,ULSTER COUNTY PUBLIC WORKS,Kingston,12401,Ulster County,41.9697,-74.0668,600.0,189700.0,14957.0,47225.0
254,183663,CAP REP GARAGE 93 NORTH 1.2,Albany,12207,Albany County,42.6526,-73.7562,1837.0,47700.0,1062.0,11879.0
255,223277,St. Mary's of the Assumption,Baldwinsville,13027,Onondaga County,43.162,-76.3237,465.0,149100.0,13042.0,67225.0
256,115067,iPark NYC 246 E 45 Street - Tesla Destination,New York,10017,New York County,40.7517,-73.9707,51775.0,637100.0,10763.0,100652.0
257,162310,TOWNHALLSTATION HILLSDALE,Hillsdale,12529,Columbia County,42.1868,-73.5483,43.0,286100.0,1188.0,78365.0
258,143433,BA #1 7 AIRPORT PARK,Latham,12110,Albany County,42.7462,-73.763,1492.0,231300.0,7672.0,76408.0
259,164170,Price Chopper - Tesla Supercharger,Lake Placid,12946,Essex County,44.2796,-73.982,42.0,248100.0,2409.0,47091.0
260,214277,JAMESTOWN BPU PREND.4TH #2,Jamestown,14701,Chautauqua County,42.0928,-79.244,441.0,70500.0,17097.0,35997.0
261,223117,Phaeton Motors,New Hartford,13413,Oneida County,43.0654,-75.2906,811.0,157100.0,6818.0,64366.0
262,194157,FAYETTVL LIBRAY ORCHARD 1,Fayetteville,13066,Onondaga County,43.0268,-76.0145,828.0,193700.0,5237.0,83295.0
263,162351,ULSTER COUNTY DSS 1,Kingston,12401,Ulster County,41.9697,-74.0668,600.0,189700.0,14957.0,47225.0
264,122476,MTP Parking 363 Bond Street - Tesla Destination,Brooklyn,11231,Kings County,40.6794,-74.0014,23441.0,912000.0,15216.0,78174.0
265,185448,Albany Parking Authority - Quackenbush Garage,Albany,12207,Albany County,42.6526,-73.7562,1837.0,47700.0,1062.0,11879.0
266,189047,Strathmore,New York,10028,New York County,40.7763,-73.9529,143683.0,1000001.0,25158.0,104638.0
267,213449,AKAM Associates,Long Island City,11101,Queens County,40.7446,-73.9345,9744.0,654900.0,10429.0,47142.0
268,181424,SUNY ADIRONDACK SUNY ACC 1.3,Queensbury,12804,Warren County,43.329,-73.6818,500.0,208400.0,10930.0,60152.0
269,164680,Icon Parking - Patriot Parking,New York,10013,New York County,40.7185,-74.0025,50154.0,1000001.0,12096.0,83725.0
270,230927,Hoag Library,Albion,14411,Orleans County,43.2398,-78.2068,128.0,86200.0,5015.0,42967.0
271,123099,Center Moriches,Center Moriches,11934,Suffolk County,40.7997,-72.797,1560.0,400500.0,2412.0,93929.0
272,150540,One Blue Slip-Greenpoint - Tesla Destination,Brooklyn,11222,Kings County,40.7272,-73.9498,24232.0,726500.0,17033.0,63739.0
273,175243,COLE GROUP COLUMBIA 1,Cohoes,12047,Albany County,42.7754,-73.7124,2227.0,161600.0,8756.0,47138.0
274,222102,NATIONAL GRID CENTURY HOUSE,Cohoes,12047,Albany County,42.7754,-73.7124,2227.0,161600.0,8756.0,47138.0
275,227064,Royal Ford,Oswego,13827,Tioga County,42.1138,-76.2528,128.0,113900.0,4812.0,56025.0
276,150660,Icon Parking 515 E 72nd Street - Tesla Destination,New York,10021,New York County,40.7685,-73.9588,112711.0,1000001.0,24734.0,107907.0
277,155287,MUNICIPAL EVSE DPW,Glens Falls,12801,Warren County,43.3115,-73.6448,3725.0,151400.0,6548.0,45538.0
278,187314,TOWN OF RED HK REDHOOK 4,Red Hook,12571,Dutchess County,42.0064,-73.8546,171.0,297500.0,3908.0,69091.0
279,226489,Silver Creek Police Department,Silver Creek,14136,Chautauqua County,42.5357,-79.1628,217.0,86300.0,2020.0,43914.0
280,114930,"Country Inn & Suites By Carlson, Cortland, NY - Tesla Destination",Cortland,13045,Cortland County,42.5952,-76.1857,283.0,108400.0,11217.0,43985.0
281,190223,DeWitt Travel Plaza,Syracuse,13206,Onondaga County,43.0677,-76.1102,4164.0,86400.0,7835.0,40429.0
282,115133,Quik Park West 23rd Street Garage LLC - Tesla Destination,New York,10011,New York County,40.7402,-73.9996,77436.0,914500.0,30294.0,104238.0
283,165161,Lexington-Grove West Garage,White Plains,10601,Westchester County,41.033,-73.7652,17965.0,316900.0,5588.0,67754.0
284,65270,Cortlandt Town Hall,Cortlandt,10567,Westchester County,41.284,-73.8931,900.0,413800.0,6585.0,105199.0
285,193748,SCCC AMMERMAN 3,Farmingville,11738,Suffolk County,40.8366,-73.0413,3307.0,345400.0,5430.0,91875.0
286,170743,WHITEFACE MT WHITEFACE 2,Wilmington,12997,Essex County,44.3755,-73.8431,19.0,218200.0,536.0,53158.0
287,162298,OSSINING TOWN CEDAR LANE,Ossining,10562,Westchester County,41.1673,-73.8538,2307.0,442100.0,10746.0,74896.0
288,150584,PV Parking 34-11 Steinway - Tesla Destination,Astoria,11101,Queens County,40.7446,-73.9345,9744.0,654900.0,10429.0,47142.0
289,204774,HIGHWAY ADP1,Ballston,12019,Saratoga County,42.9192,-73.8552,500.0,268200.0,5737.0,90897.0
290,169163,Tesla Gigafactory 2 - Tesla Destination,Buffalo,14220,Erie County,42.8441,-78.8182,6370.0,80800.0,10175.0,45831.0
291,118995,ROSENBLUM300 300 GREAT OAKS,Albany,12203,Albany County,42.7003,-73.8575,2626.0,194800.0,12840.0,54059.0
292,221920,"UBP Riverhead Plaza (Riverhead, NY)",Riverhead,11901,Suffolk County,40.9262,-72.652,493.0,322000.0,9677.0,51350.0
293,144109,CITYLIGHTS QUEENS LANDING,Long Island City,11109,Queens County,40.7454,-73.9575,87802.0,428600.0,1975.0,125871.0
294,157964,The Inn At Houghton Creek,Houghton,14744,Allegany County,42.4228,-78.2063,120.0,105500.0,378.0,50298.0
295,114997,iPark 107 West 13th Street - Tesla Destination,New York,10011,New York County,40.7402,-73.9996,77436.0,914500.0,30294.0,104238.0
296,162258,NORDEN LOFTS NORDEN LOFTS 1,White Plains,10606,Westchester County,41.0247,-73.7781,10922.0,512700.0,5755.0,68368.0
297,181005,SUNY BROOME SUNY BROOME #3,Binghamton,13905,Broome County,42.1151,-75.9309,1036.0,101100.0,11956.0,34520.0
298,230846,GMC 127 East 83rd,Manhattan,10028,New York County,40.7763,-73.9529,143683.0,1000001.0,25158.0,104638.0
299,150257,WARRENCOUNTY DPW 3,Lake George,12845,Warren County,43.4167,-73.6975,109.0,255600.0,2085.0,70341.0
300,182263,SUNY BUFFALO JACOBS 4,Buffalo,14228,Erie County,43.0408,-78.7812,1315.0,158100.0,8820.0,47801.0
301,196257,Carman's Plaza - Tesla Supercharger,Massapequa,11758,Nassau County,40.6682,-73.4588,4892.0,446600.0,18314.0,104986.0
302,203290,HOSELTONCHEVY01 STATION 1,East Rochester,14445,Monroe County,43.1128,-77.4906,4213.0,100100.0,3505.0,49683.0
303,154058,COLE GROUP COLONIE EAST 4,Latham,12110,Albany County,42.7462,-73.763,1492.0,231300.0,7672.0,76408.0
304,223289,Agawam Park,Southampton,11968,Suffolk County,40.9043,-72.4103,435.0,807700.0,4426.0,84715.0
305,227769,TPWC  TPWC 8,Altamont,12009,Albany County,42.7063,-74.0193,137.0,253900.0,2854.0,80750.0
306,190279,Angola Travel Plaza West,Angola,14006,Erie County,42.6366,-79.0497,381.0,100400.0,4063.0,58511.0
307,212085,Colonial Needle,White Plains,10606,Westchester County,41.0247,-73.7781,10922.0,512700.0,5755.0,68368.0
308,185362,ADKHOSPITALITY HAMPTON INN 1.1,Lake George,12845,Warren County,43.4167,-73.6975,109.0,255600.0,2085.0,70341.0
309,216525,CPP CLUBHOUSE STATION 2,Plainview,11803,Nassau County,40.7781,-73.4816,4645.0,496400.0,9690.0,120955.0
310,162328,EVCHARGE BEACH LOT,Trumansburg,14886,Tompkins County,42.521,-76.6681,87.0,166000.0,2805.0,62900.0
311,162162,ALBANY COUNTY NURSING HOME,Albany,12211,Albany County,42.713,-73.7739,1425.0,275600.0,4379.0,95554.0
312,223818,SARATOGA HONDA OUTDOOR CHARGER,Saratoga Springs,12866,Saratoga County,43.0708,-73.7408,551.0,274400.0,15618.0,67979.0
313,181841,854ELLICOTT 589ELLICOTT3 CS,Buffalo,14203,Erie County,42.8939,-78.8681,,,,
314,227927,MARKET 32 EV EV2,Queensbury,12804,Warren County,43.329,-73.6818,500.0,208400.0,10930.0,60152.0
315,196565,NYC FLEET DCASCSTHSE_3_L3,Middle Village,11379,Queens County,40.7173,-73.8792,16785.0,543800.0,13881.0,69843.0
316,166427,Pratt and Whitney HMI Metal Powders,Clayville,13322,Oneida County,42.9801,-75.251,89.0,118400.0,423.0,48125.0
317,174205,HUDSON PRESERVE BLDG 22 #2,Watervliet,12189,Albany County,42.7298,-73.7123,2758.0,154600.0,8303.0,47263.0
318,123468,LPCL STATION1,Lake Placid,12946,Essex County,44.2796,-73.982,42.0,248100.0,2409.0,47091.0
319,168650,c/o The Maidstone - Tesla Destination,East Hampton,11937,Suffolk County,40.993,-72.179,359.0,811800.0,5805.0,81057.0
320,122487,MTP Parking 31-00 47th Ave - Tesla Destination,Long Island City,11101,Queens County,40.7446,-73.9345,9744.0,654900.0,10429.0,47142.0
321,189529,Palisades,Albany,12205,Albany County,42.7198,-73.8207,1708.0,193800.0,11663.0,65090.0
322,145543,U.S.B.STATION#1 ULSTER SAVINGS,Kingston,12401,Ulster County,41.9697,-74.0668,600.0,189700.0,14957.0,47225.0
323,115010,ABM Parking 13 East 54th Street LLC - Tesla Destination,New York,10022,New York County,40.7571,-73.9657,73158.0,866100.0,19253.0,109019.0
324,152437,TANNERSVILLE TOWN HALL,Tannersville,12485,Greene County,42.1956,-74.1338,103.0,172800.0,411.0,41591.0
325,149545,BURNS MGT SCH COMM BLDG 5,Latham,12110,Albany County,42.7462,-73.763,1492.0,231300.0,7672.0,76408.0
326,230803,Sleepy Hollow Public Parking,Sleepy Hollow,10591,Westchester County,41.0897,-73.844,2279.0,543400.0,8491.0,80814.0
327,155026,Bear Metal Works,Buffalo,14206,Erie County,42.8811,-78.8104,4282.0,63900.0,9443.0,34293.0
328,105187,Mohawk Parking Ramp,Buffalo,14202,Erie County,42.887,-78.8779,4710.0,322200.0,1892.0,40525.0
329,174740,BEAVER LAKE BEAVER LAKE 1,Baldwinsville,13027,Onondaga County,43.162,-76.3237,465.0,149100.0,13042.0,67225.0
330,189516,Glennpeter Jewelers,Clifton Park,12065,Saratoga County,42.8499,-73.7851,1197.0,260300.0,17086.0,80908.0
331,186157,CITY AMSTERDAM EV1,Amsterdam,12010,Montgomery County,42.9387,-74.1882,221.0,110500.0,12069.0,44256.0
332,175481,SCOTIA EVCHARGE SCOTIA EV1,Scotia,12302,Schenectady County,42.88,-73.9913,652.0,183800.0,11439.0,66021.0
333,175378,CANTONCHARGE HODSKIN ST 1.1,Canton,13617,St. Lawrence County,44.5924,-75.1628,88.0,114100.0,3534.0,50785.0
334,185581,1741 RT 9 EV5,Clifton Park,12065,Saratoga County,42.8499,-73.7851,1197.0,260300.0,17086.0,80908.0
335,226540,SpringHill Suites by Marriott Tuckahoe,Tuckahoe,10707,Westchester County,40.9569,-73.8198,7775.0,574400.0,4049.0,94897.0
336,165270,ROCKLAND LANDNG ROCKLAND,South Nyack,10960,Rockland County,41.0914,-73.9252,3599.0,483700.0,6206.0,78750.0
337,174708,CITY HALL 12534 CITY HALL 2,Hudson,12534,Columbia County,42.247,-73.7552,205.0,173700.0,7429.0,46261.0
338,166331,Dimension Fabricators,Scotia,12302,Schenectady County,42.88,-73.9913,652.0,183800.0,11439.0,66021.0
339,114890,Standard Parking 15 Metrotech - Tesla Destination,Brooklyn,11201,Kings County,40.694,-73.9903,35981.0,669000.0,23325.0,95369.0
340,191255,799 SENECA STATION 1,Buffalo,14210,Erie County,42.8614,-78.8205,4584.0,59200.0,6257.0,32197.0
341,231093,MAINLOT MAIN LOT LEFT 2,Lakewood,14750,Chautauqua County,42.0973,-79.3291,399.0,99800.0,1997.0,53176.0
342,180169,STONY BROOK UNV ARENA 2,Stony Brook,11790,Suffolk County,40.9068,-73.1277,2585.0,469800.0,4840.0,138036.0
343,169908,854ELLICOTT 134 HIGH ST 6,Buffalo,14203,Erie County,42.8939,-78.8681,,,,
344,114910,"Littleman Driggs Parking, LLC - Tesla Destination",Brooklyn,11211,Kings County,40.7095,-73.9563,39209.0,655500.0,33489.0,46848.0
345,194169,498 E 67th St,New York,10065,New York County,40.7651,-73.9638,83533.0,1000001.0,18544.0,115519.0
346,115161,iPark Eleventh Avenue Garage Corp. - Tesla Destination,New York,10001,New York County,40.7484,-73.9967,33959.0,650200.0,11031.0,81671.0
347,165393,ADAMS STATION 101 DERZEE CT,Delmar,12054,Albany County,42.6158,-73.8373,1095.0,274600.0,6866.0,94874.0
348,217437,MOHAWK CHEVY MOHAWKCHEVY3,Malta,12020,Saratoga County,43.005,-73.8486,415.0,209000.0,12295.0,68252.0
349,206915,BORO PARK BORO CHARGE 8,Borough Park,11219,Kings County,40.6336,-73.996,62225.0,726700.0,26177.0,34316.0
350,191112,Rosegate Apartments,Clifton Park,12065,Saratoga County,42.8499,-73.7851,1197.0,260300.0,17086.0,80908.0
351,225820,Jones Beach Energy & Nature Center,Wantagh,11793,Nassau County,40.685,-73.5103,3405.0,438900.0,10791.0,113277.0
352,171555,ADELPHI UNIV STATION 05,Garden City,11530,Nassau County,40.7245,-73.6487,3841.0,704200.0,9111.0,135370.0
353,187814,Beltmont Parking,New York,10028,New York County,40.7763,-73.9529,143683.0,1000001.0,25158.0,104638.0
354,225564,ATRIUM EVCHARGE EV6,Clifton Park,12065,Saratoga County,42.8499,-73.7851,1197.0,260300.0,17086.0,80908.0
355,115029,Parkright 169 Ludlow Street - Tesla Destination,New York,10012,New York County,40.7255,-73.9983,74517.0,1000001.0,13338.0,86594.0
356,181988,SHG FAIRFIELD 1.2,Queensbury,12804,Warren County,43.329,-73.6818,500.0,208400.0,10930.0,60152.0
357,193357,TEK AUTOMOTIVE CAPALB PED2-6R,Colonie,12205,Albany County,42.7198,-73.8207,1708.0,193800.0,11663.0,65090.0
358,185144,TOB CHARGERS EV STATION 2,Farmingville,11738,Suffolk County,40.8366,-73.0413,3307.0,345400.0,5430.0,91875.0
359,171342,SKYVIEW APARTME SKYVIEW ST2,Riverdale,10471,Bronx County,40.9011,-73.9053,8878.0,360800.0,9305.0,71798.0
360,162360,EVCS1 CANANDAIGUA,Canandaigua,14424,Ontario County,42.8689,-77.2846,212.0,168200.0,11310.0,53231.0
361,180141,PANYNJ LGA WEST 4,East Elmhurst,11371,Queens County,40.7721,-73.8735,,,,
362,220204,Stop & Shop,North Bellmore,11710,Nassau County,40.6729,-73.5365,7060.0,443400.0,11787.0,103686.0
363,207358,TYLER TECH STATION1,Latham,12110,Albany County,42.7462,-73.763,1492.0,231300.0,7672.0,76408.0
364,162304,210 HANCOCK STATION 1,Ithaca,14850,Tompkins County,42.4406,-76.4966,507.0,209800.0,24786.0,46331.0
365,174926,ATRIUM EVCHARGE PRC-EV2,Clifton Park,12065,Saratoga County,42.8499,-73.7851,1197.0,260300.0,17086.0,80908.0
366,169949,Simon-Simth Haven Mall,Lake Grove,11755,Suffolk County,40.8567,-73.1168,3823.0,385500.0,4187.0,94167.0
367,162344,SCHENECTADY ERIE BLVD,Schenectady,12305,Schenectady County,42.8161,-73.9398,3836.0,137500.0,2661.0,28156.0
368,226514,Van Bortel Chevrolet,Macedon,14502,Wayne County,43.0784,-77.3372,287.0,147200.0,4064.0,65601.0
369,184036,Town Hall 1 Independence Hill,Farmingville,11735,Nassau County,40.7315,-73.4327,3070.0,381100.0,11038.0,91196.0
370,115251,PV Parking 40-07 73rd St - Tesla Destination,Woodside,11377,Queens County,40.745,-73.9069,35274.0,395800.0,31412.0,49886.0
371,227691,Strand Center for the Arts,Plattsburgh,12901,Clinton County,44.6927,-73.466,440.0,134500.0,13331.0,43010.0
372,102333,New Roc Garage - Tesla Supercharger,New Rochelle,10801,Westchester County,40.9166,-73.7877,11947.0,464700.0,14254.0,54504.0
373,223219,Coveleigh Club,Rye,10580,Westchester County,40.9734,-73.6907,2028.0,1000001.0,5995.0,153640.0
374,114982,Hampton Inn New Paltz - Tesla Destination,New Paltz,12561,Ulster County,41.7464,-74.1092,308.0,298100.0,6132.0,66261.0
375,175059,CLARKSTOWN TOC 1 & 2,New City,10956,Rockland County,41.1472,-73.9962,1949.0,492200.0,10344.0,119764.0
376,155122,MONTEBELLO VILLAGE HALL 1,Suffern,10901,Rockland County,41.1177,-74.1241,1304.0,416100.0,8873.0,85147.0
377,167491,NORTZ & VIRKLER NORTZ & VIRKLER,Lowville,13367,Lewis County,43.7893,-75.4156,19.0,126000.0,3368.0,47716.0
378,122787,SUNY NEW PALTZ STATION 1,New Paltz,12561,Ulster County,41.7464,-74.1092,308.0,298100.0,6132.0,66261.0
379,235444,LKT SOUTH 1,Kingston,12401,Ulster County,41.9697,-74.0668,600.0,189700.0,14957.0,47225.0
380,162400,RIVERHEAD RIVER 2 #2,Riverhead,11901,Suffolk County,40.9262,-72.652,493.0,322000.0,9677.0,51350.0
381,235868,FSA STARBUCKS,Fredonia,14063,Chautauqua County,42.4333,-79.3339,295.0,130200.0,5317.0,47982.0
382,180147,TIOGA HOTEL CASINO 2,Nichols,13812,Tioga County,42.0301,-76.354,74.0,97800.0,918.0,50547.0
383,223093,Budget Inn,Queensbury,12804,Warren County,43.329,-73.6818,500.0,208400.0,10930.0,60152.0
384,202699,EVolveNY Geneva,Geneva,14456,Ontario County,42.8637,-76.9913,257.0,109200.0,7816.0,48158.0
385,227079,Servomation Refreshments Inc,Canastota,13032,Madison County,43.0878,-75.7602,157.0,104000.0,5147.0,53314.0
386,235343,FC1225 2144 S#2,Rochester,14623,Monroe County,43.0834,-77.6344,1424.0,115600.0,9544.0,46149.0
387,229084,6 Center Redemption,Wynantskills,12198,Rensselaer County,42.6878,-73.6383,604.0,193100.0,3123.0,82188.0
388,115166,iPark 59-63 Allen Street - Tesla Destination,New York,10002,New York County,40.7152,-73.9877,92573.0,535600.0,32925.0,33218.0
389,181867,TCR TOWNE EV STATION 1,Albany,12205,Albany County,42.7198,-73.8207,1708.0,193800.0,11663.0,65090.0
390,168464,Exit 21 (Catskill),Catskill,12451,Greene County,42.3045,-73.9457,142.0,158300.0,747.0,60665.0
